ID,NAME,TYPE,COUNTRY,REGION,GRAPES,BODY,ACIDITY,PRICE,VINTAGE,DESCRIPTION,URL,IMAGE_URL 
3469,"Bodegas Luis Canas, Rioja Crianza, DOCa Rioja, Spain",Red Wine,Spain,DOCa Rioja," Garnacha , Tempranillo ",4,4,16.95,2017,Ruby red colour. A clean nose with notes of balsamic and fine nuances of plum and clean oak. Intense spice and oak on layers of velvety cherry fruit and a slight hint of licquorice. Lasting rich fruit flavours with smooth round tannins. Complex and structured. A pleasant finish with red fruits and hints of eucalyptus.,,https://www.alliancewine.com//images/products/BOTTLE_7320.png?mode=pad
3468,"Produttori del Gavi, Biologico, Gavi DOCG, Piedmont, Italy",White Wine,Italy,Piedmont,Cortese ,4,2,16.95,2019,"This 100% certified organic Gavi has a pale straw yellow colour whith greenish shades. Its aroma reveals peach notes, banana, pear. Fine and persistent. Good acidity. The mouthfeel is fresh, structured, soft.",,https://www.alliancewine.com//images/products/BOTTLE_4280.png?mode=pad
3467,"Bodegas Gratias, Sol, Manchuela, Spain",White Wine,Spain,Manchuela,Tardana ,0,0,16.95,2020,"Scrummy white fruits, flowers, ripe pears. Creamy and well balanced acidty.
",,https://www.alliancewine.com//images/products/BOTTLE_2197.png?mode=pad
3466,"Bodegas Gratias, Sol, Manchuela, Spain",White Wine,Spain,Manchuela,Tardana ,0,0,16.95,2019,"Scrummy white fruits, flowers, ripe pears. Creamy and well balanced acidty.
",,https://www.alliancewine.com//images/products/BOTTLE_2197.png?mode=pad
3465,"Domaine Fichet, Bourgogne, Pinot Noir, Burgundy, France",Red Wine,France,Burgundy,Pinot Noir ,0,0,16.95,2020,Light to medium bodied with red cherries and strawberries with a slight savoury aspect. Very good starting point for those unfamiliar with Burgundy or for those who know Burgundy and enjoy decent wine at a decent price.,,https://www.alliancewine.com//images/products/BOTTLE_2318.png?mode=pad
3464,"Domaine Fichet, Bourgogne, Pinot Noir, Burgundy, France",Red Wine,France,Burgundy,Pinot Noir ,0,0,16.95,2019,Light to medium bodied with red cherries and strawberries with a slight savoury aspect. Very good starting point for those unfamiliar with Burgundy or for those who know Burgundy and enjoy decent wine at a decent price.,,https://www.alliancewine.com//images/products/BOTTLE_2318.png?mode=pad
3463,"Domaine Fichet, Mâcon-Villages, Burgundy, France",White Wine,France,Burgundy,Chardonnay ,0,0,16.95,2020,"A light, fruity Chardonnay in the Burgundian style with a perfect balance of concentration, acidity and minerality. Refreshing and quaffable.",,https://www.alliancewine.com//images/products/BOTTLE_2317.png?mode=pad
3462,"Domaine Fichet, Mâcon-Villages, Burgundy, France",White Wine,France,Burgundy,Chardonnay ,0,0,16.95,2019,"A light, fruity Chardonnay in the Burgundian style with a perfect balance of concentration, acidity and minerality. Refreshing and quaffable.",,https://www.alliancewine.com//images/products/BOTTLE_2317.png?mode=pad
3461,"Viña Cobos, Felino Chardonnay, Luján de Cuyo & Valle de Uco, Mendoza, Argentina",White Wine,Argentina,Mendoza,Chardonnay ,3,3,16.95,2020,"Pale yellow with green tones. In the nose we find notes of white peach, green apple, white flowers and honeysuckle. On the palate, it has great freshness, balance and persistent finish.",,https://www.alliancewine.com//images/products/BOTTLE_7828.png?mode=pad
3460,"Viña Cobos, Felino Chardonnay, Luján de Cuyo & Valle de Uco, Mendoza, Argentina",White Wine,Argentina,Mendoza,Chardonnay ,3,3,16.95,2019,"Pale yellow with green tones. In the nose we find notes of white peach, green apple, white flowers and honeysuckle. On the palate, it has great freshness, balance and persistent finish.",,https://www.alliancewine.com//images/products/BOTTLE_7828.png?mode=pad
3459,"Viña Cobos, Felino Chardonnay, Luján de Cuyo & Valle de Uco, Mendoza, Argentina",White Wine,Argentina,Mendoza,Chardonnay ,3,3,16.95,2018,"Pale yellow with green tones. In the nose we find notes of white peach, green apple, white flowers and honeysuckle. On the palate, it has great freshness, balance and persistent finish.",,https://www.alliancewine.com//images/products/BOTTLE_7828.png?mode=pad
3458,"Viña Cobos, Felino Cabernet Sauvignon, Luján de Cuyo & Valle de Uco, Mendoza, Argentina",Red Wine,Argentina,Mendoza,Cabernet Sauvignon ,4,3,16.95,2020,"Deep ruby red. On the nose, aromas of forest fruits are complemented by spicy notes. The flavours on the palate are round and concentrated, supported by firm tannins that indicate maturity and balance.",,https://www.alliancewine.com//images/products/BOTTLE_7826.png?mode=pad
3457,"Viña Cobos, Felino Cabernet Sauvignon, Luján de Cuyo & Valle de Uco, Mendoza, Argentina",Red Wine,Argentina,Mendoza,Cabernet Sauvignon ,4,3,16.95,2019,"Deep ruby red. On the nose, aromas of forest fruits are complemented by spicy notes. The flavours on the palate are round and concentrated, supported by firm tannins that indicate maturity and balance.",,https://www.alliancewine.com//images/products/BOTTLE_7826.png?mode=pad
3456,"Viña Cobos, Felino Malbec, Luján de Cuyo & Uco Valley, Mendoza, Argentina",Red Wine,Argentina,Mendoza,Malbec ,4,3,16.95,2020,"Deep, opaque royal purple, leaning to indigo hues. Very expressive on the nose, displaying georgous notes of violet flowers and shortbread. On the palate, it carries vibrant flavours of blueberry, boysenberry, jam and a precise note of black cherry pie, with chewy, ripe tannins. The fresh finish introduces pleasant spice tones that harmonize with the fruit.
",,https://www.alliancewine.com//images/products/BOTTLE_7825.png?mode=pad
3455,"Viña Cobos, Felino Malbec, Luján de Cuyo & Uco Valley, Mendoza, Argentina",Red Wine,Argentina,Mendoza,Malbec ,4,3,16.95,2019,"Bright and deep purple colour. Aromas of black fruits, reminiscent of fresh plums mixed with graphite notes. On the palate, the wine is balanced and energetic, with sweet and round tannins and long finish.",,https://www.alliancewine.com//images/products/BOTTLE_7825.png?mode=pad
3454,"Bodegas Manzanos, Finca Manzanos Reserva, DOCa Rioja, Spain",Red Wine,Spain,DOCa Rioja," Mazuelo , Tempranillo ",4,4,16.95,2014,"Clear, bright cherry-red colour with sparkles of ruby. Aromas of vanilla and sweet almonds with hints of leather in fine combination with the wood. The attack is generous and pleasant with intense spicy nuances. Round, intense finish.",,https://www.alliancewine.com//images/products/BOTTLE_7479.png?mode=pad
3453,"Adega Ponte da Boga, Mencía, DO Ribeira Sacra, Spain",Red Wine,Spain,Galicia,Mencía ,0,0,16.95,2019,"This fruit driven Mencia is an intense cherry red colour. The sour cherry, violet and blackberry on the palate is supported by the typically intense notes of violet, rose and blackberry on the nose, with additional notes of peppery spice and an earthy background.",,https://www.alliancewine.com//images/products/BOTTLE_3696.png?mode=pad
3452,"Adega Ponte da Boga, Mencía, DO Ribeira Sacra, Spain",Red Wine,Spain,Galicia,Mencía ,0,0,16.95,2018,"This fruit driven Mencia is an intense cherry red colour. The sour cherry, violet and blackberry on the palate is supported by the typically intense notes of violet, rose and blackberry on the nose, with additional notes of peppery spice and an earthy background.",,https://www.alliancewine.com//images/products/BOTTLE_3696.png?mode=pad
3451,"Thistledown, Cunning Plan Shiraz, McLaren Vale, South Australia, Australia",Red Wine,Australia,South Australia,Shiraz ,5,3,16.95,2019,"Great depth of ripe plum and blackberry fruit flavours. A full bodied wine with a succulent palate, lively spices and fine velvety tannins.",,https://www.alliancewine.com//images/products/BOTTLE_3484.png?mode=pad
3450,"Domaine Jean Perrier et Fils, Pinot Noir, Savoie, France",Red Wine,France,Savoie,Pinot Noir ,0,0,16.95,2020,"Dry, light and fruity, this wine is an intense orange-red colour. A delicate nose exuding aromas of red berries and a cherry core. It also evokes subtle bay scents. This red has a lively acidity and is full of tannins. Its soft texture precedes a fairly sustained finish.",,https://www.alliancewine.com//images/products/BOTTLE_3126.png?mode=pad
3449,"Domaine Jean Perrier et Fils, Pinot Noir, Savoie, France",Red Wine,France,Savoie,Pinot Noir ,0,0,16.95,2019,"Dry, light and fruity, this wine is an intense orange-red colour. A delicate nose exuding aromas of red berries and a cherry core. It also evokes subtle bay scents. This red has a lively acidity and is full of tannins. Its soft texture precedes a fairly sustained finish.",,https://www.alliancewine.com//images/products/BOTTLE_3126.png?mode=pad
3448,"deAlto, Rioja Reserva, DOCa Rioja, Spain",Red Wine,Spain,DOCa Rioja," Graciano ,  Garnacha , Tempranillo ",4,4,16.95,2015,"Remarkable black fruit notes (blackberry) with spices, smoky and subtle nuances of vanilla, toffee and tobacco deAlto is beautifully balanced and offers layers of red berry fruits on the palate, laced with vanilla and hints of mocha and liquorice.",,https://www.alliancewine.com//images/products/BOTTLE_3021.png?mode=pad
3447,"deAlto, Rioja Reserva, DOCa Rioja, Spain",Red Wine,Spain,DOCa Rioja," Graciano ,  Garnacha , Tempranillo ",4,4,16.95,2014,"Remarkable black fruit notes (blackberry) with spices, smoky and subtle nuances of vanilla, toffee and tobacco deAlto is beautifully balanced and offers layers of red berry fruits on the palate, laced with vanilla and hints of mocha and liquorice.",,https://www.alliancewine.com//images/products/BOTTLE_3021.png?mode=pad
3446,"Tenuta Olim Bauda, Gavi, DOCG, Piedmont, Italy",White Wine,Italy,Piedmont,Cortese ,4,2,16.95,2020,"This beautifully simple and elegant Gavi from Olim Bauda boasts a stunning bouquet of floral notes and soft citrus fruits. A fresh and dry white wine, the crisp floral notes, with hints of underlying minerality lead through to a piercingly pure finish.",,https://www.alliancewine.com//images/products/BOTTLE_2946.png?mode=pad
3445,"Tenuta Olim Bauda, Gavi, DOCG, Piedmont, Italy",White Wine,Italy,Piedmont,Cortese ,4,2,16.95,2019,"This beautifully simple and elegant Gavi from Olim Bauda boasts a stunning bouquet of floral notes and soft citrus fruits. A fresh and dry white wine, the crisp floral notes, with hints of underlying minerality lead through to a piercingly pure finish.",,https://www.alliancewine.com//images/products/BOTTLE_2946.png?mode=pad
3444,"Tinto de Rulo, Pipeño, Yumbel, Bio Bio Valley, Chile",Red Wine,Chile,Bio Bio Valley,País ,0,0,16.95,2020,"Red fruits such as Strawberry with some earthy and rustic hints sit on the nose. The palate is filled with fresh red fruits, with delicate tannins. Juicy and refreshing acidity.",,https://www.alliancewine.com//images/products/BOTTLE_2107.png?mode=pad
3443,"Tinto de Rulo, Pipeño, Yumbel, Bio Bio Valley, Chile",Red Wine,Chile,Bio Bio Valley,País ,0,0,16.95,2019,"Red fruits such as Strawberry with some earthy and rustic hints sit on the nose. The palate is filled with fresh red fruits, with delicate tannins. Juicy and refreshing acidity.",,https://www.alliancewine.com//images/products/BOTTLE_2107.png?mode=pad
3442,"Iona, Mr P Pinot Noir, Elgin, South Africa",Red Wine,South Africa,Elgin,Pinot Noir ,3,3,16.95,2019,"Elegant, fresh cherry and red berry nose with undergrowth melange. The palate is pure with lovely texture and sweet cherry fruit dominates with spicy undertones. The wine is fresh and intense with real vibrancy.",,https://www.alliancewine.com//images/products/BOTTLE_1309.png?mode=pad
3441,"Cantalapiedra Viticultores, Cantayano, Vino de la Tierra de Castilla y Léon, Spain",White Wine,Spain,Castilla y León,Verdejo ,4,4,16.45,2019,"This delivers a deep, complex bouquet with bags of personality, revealing a nose of pear, peach stone, wild fennel, beeswax, saline and a nice herbal touch of lemongrass. On the palate the wine is pure, focused and very full-bodied for Verdejo, with a rock solid core, excellent minerality, fresh acidity and outstanding length and grip on the vibrant and still quite youthful finish. ",,https://www.alliancewine.com//images/products/BOTTLE_3410.png?mode=pad
3440,"Cantalapiedra Viticultores, Cantayano, Vino de la Tierra de Castilla y Léon, Spain",White Wine,Spain,Castilla y León,Verdejo ,4,4,16.45,2018,"This delivers a deep, complex bouquet with bags of personality, revealing a nose of pear, peach stone, wild fennel, beeswax, saline and a nice herbal touch of lemongrass. On the palate the wine is pure, focused and very full-bodied for Verdejo, with a rock solid core, excellent minerality, fresh acidity and outstanding length and grip on the vibrant and still quite youthful finish. ",,https://www.alliancewine.com//images/products/BOTTLE_3410.png?mode=pad
3439,"Cantalapiedra Viticultores, Lirondo, Vino de Mesa de Castilla y Léon, Spain",White Wine,Spain,Castilla y León,Verdejo ,4,4,16.45,2020,"Wines don't come more natural than from Isaac Cantalapiedra, the Lirondo has an appealing nose of bakery and brioche followed by apple notes. The palate is large and voluminous with a lovely mineral character. Good balance between acidity, bitterness and fruit.",,https://www.alliancewine.com//images/products/BOTTLE_3411.png?mode=pad
3438,"Cantalapiedra Viticultores, Lirondo, Vino de Mesa de Castilla y Léon, Spain",White Wine,Spain,Castilla y León,Verdejo ,4,4,16.45,2019,"Wines don't come more natural than from Isaac Cantalapiedra, the Lirondo has an appealing nose of bakery and brioche followed by apple notes. The palate is large and voluminous with a lovely mineral character. Good balance between acidity, bitterness and fruit.",,https://www.alliancewine.com//images/products/BOTTLE_3411.png?mode=pad
3437,"Enira, Bessa Valley, Bulgaria",Red Wine,Bulgaria,Bessa Valley," Petit Verdot ,  Merlot , Syrah ",0,0,16.45,2016,"This has a beautiful garnet red colour. The nose is intense, complex and captivates aromas of  dried fruits, skin and vanilla. A complex flavour profile with excellent structure, very well balanced by the well integrated tannins, a result of the ageing in French oak barrels.",,https://www.alliancewine.com//images/products/BOTTLE_1354.png?mode=pad
3436,"Bodegas Luis Cañas, Rioja Reserva, DOCa Rioja, Spain (50cl.)",Red Wine,Spain,DOCa Rioja," Garnacha , Tempranillo ",4,4,15.95,2014,"Deep cherry red, clean and bright. Good aromatic intensity with notes of ripe red fruits over a base of elegant balsamic.  In the mouth is tasty, mellow, fresh and with fine nuances of sweet fruit. It has volume and the tannins are well integrated and polished. In the aftertaste, touches of very ripe fruit and nuances of liquor appear making it last in the palate.",,https://www.alliancewine.com//images/products/BOTTLE_7349.png?mode=pad
